Report for mn0010,,,,,,,
Court,Transaction Date,Time,Pages,Client Code,Description,Search,Cost
NEBK,06/12/2014,15:37:07,20,,DOCKET REPORT,13-81894-TLS FIL OR ENT: FILED   DOC FRO,$2.00
NEBK,06/13/2014,17:25:47,3,,DOCKET REPORT,14-80111-TLS FIL OR ENT: FILED   DOC FRO,$0.30
NEBK,06/13/2014,17:26:11,16,,IMAGE1-0,14-80111-TLS                   DOCUMENT,$1.60
NEBK,06/17/2014,14:12:42,24,HOOTERS/IN HOOT,DOCKET REPORT,12-82639-TLS FIL OR ENT: FILED   DOC FRO,$2.40
NEBK,06/18/2014,13:23:53,1,ANDERSON,SEARCH,LNAME: HEBNER,$0.10
NEBK,06/18/2014,13:24:07,27,ANDERSON,DOCKET REPORT,08-82938-TLS FIL OR ENT: FILED   DOC FRO,$2.70
NEBK,06/18/2014,13:24:33,3,ANDERSON,IMAGE286-1,08-82938-TLS,$0.30
NEBK,06/18/2014,13:24:33,2,ANDERSON,IMAGE286-0,08-82938-TLS,$0.20
NEBK,06/23/2014,19:07:06,87,SMEAL,SEARCH,LNAME: SMI,$8.70
NEBK,06/23/2014,19:07:29,24,SMEAL,DOCKET REPORT,10-83700-TLS FIL OR ENT: FILED   DOC FRO,$2.40
NEBK,06/26/2014,10:32:24,2,KUGLER,DOCKET REPORT,14-80477-TLS FIL OR ENT: FILED   DOC FRO,$0.20
NEDC,04/01/2014,14:39:36,4,10471,DOCKET REPORT,8:97-CV-00042-JFB,$0.40
NEDC,04/01/2014,14:44:09,1,10471,SEARCH,LAST NAME: DYNEK FIRST NAME: GREGORY,$0.10
NEDC,04/02/2014,08:21:55,1,,DOCKET REPORT,8:14-CV-00023-JFB-TDT,$0.10
NEDC,04/02/2014,08:22:20,1,,DEADLINE/HEARINGS,8:14-CV-00023-JFB-TDT,$0.10
NEDC,04/02/2014,09:58:45,2,,HISTORY/DOCUMENTS,8:14-CV-00005-LSC-FG3,$0.20
NEDC,04/03/2014,08:32:02,1,BUSINESS DEVELOPMENT,DOCKET REPORT,8:14-CV-00106-JMG-CRZ,$0.10
NEDC,04/03/2014,08:32:07,7,BUSINESS DEVELOPMENT,IMAGE1-0,8:14-CV-00106-JMG-CRZ DOCUMENT 1-0,$0.70
NEDC,04/03/2014,14:24:17,30,,DOCKET REPORT,4:09-CV-03224-RGK-CRZ,$3.00
NEDC,04/03/2014,14:26:41,30,,IMAGE190-0,4:09-CV-03224-RGK-CRZ DOCUMENT 190-0,$3.00
NEDC,04/03/2014,14:36:09,25,,IMAGE175-0,4:09-CV-03224-RGK-CRZ DOCUMENT 175-0,$2.50
NEDC,04/04/2014,11:57:35,16,PAPE  26689/0000,DOCKET REPORT,8:13-CV-00038-LSC-FG3,$1.60
NEDC,04/04/2014,16:27:51,5,,DOCKET REPORT,4:13-CR-03057-JMG-CRZ,$0.50
NEDC,04/04/2014,16:29:58,20,,IMAGE40-0,4:13-CR-03057-JMG-CRZ DOCUMENT 40-0,$2.00
NEDC,04/05/2014,12:27:01,5,,DOCKET REPORT,4:13-CR-03057-JMG-CRZ,$0.50
NEDC,04/05/2014,12:27:41,2,,IMAGE36-0,4:13-CR-03057-JMG-CRZ DOCUMENT 36-0,$0.20
NEDC,04/05/2014,12:27:41,1,,IMAGE36-4,4:13-CR-03057-JMG-CRZ DOCUMENT 36-4,$0.10
NEDC,04/05/2014,12:27:41,2,,IMAGE36-3,4:13-CR-03057-JMG-CRZ DOCUMENT 36-3,$0.20
NEDC,04/05/2014,12:27:41,2,,IMAGE36-2,4:13-CR-03057-JMG-CRZ DOCUMENT 36-2,$0.20
NEDC,04/05/2014,12:27:41,3,,IMAGE36-1,4:13-CR-03057-JMG-CRZ DOCUMENT 36-1,$0.30
NEDC,04/05/2014,12:27:42,2,,IMAGE36-6,4:13-CR-03057-JMG-CRZ DOCUMENT 36-6,$0.20
NEDC,04/05/2014,12:27:42,1,,IMAGE36-8,4:13-CR-03057-JMG-CRZ DOCUMENT 36-8,$0.10
NEDC,04/05/2014,12:27:42,1,,IMAGE36-9,4:13-CR-03057-JMG-CRZ DOCUMENT 36-9,$0.10
NEDC,04/05/2014,12:27:42,2,,IMAGE36-7,4:13-CR-03057-JMG-CRZ DOCUMENT 36-7,$0.20
NEDC,04/05/2014,12:27:42,2,,IMAGE36-5,4:13-CR-03057-JMG-CRZ DOCUMENT 36-5,$0.20
NEDC,04/05/2014,12:27:43,1,,IMAGE36-10,4:13-CR-03057-JMG-CRZ DOCUMENT 36-10,$0.10
NEDC,04/05/2014,12:36:34,5,,DOCKET REPORT,4:13-CR-03057-JMG-CRZ,$0.50
NEDC,04/05/2014,12:37:39,5,,DOCKET REPORT,4:13-CR-03057-JMG-CRZ,$0.50
NEDC,04/05/2014,12:39:03,30,,IMAGE37-1,4:13-CR-03057-JMG-CRZ DOCUMENT 37-1,$3.00
NEDC,04/07/2014,08:37:51,1,,DOCKET REPORT,8:14-CV-00023-JFB-TDT,$0.10
NEDC,04/07/2014,14:29:32,3,HORVATICH/FDC/ADAMS  15621-55,DOCKET REPORT,8:14-CV-00005-LSC-FG3,$0.30
NEDC,04/07/2014,14:30:46,2,HORVATICH/FDC/ADAMS  15621-55,IMAGE16-0,8:14-CV-00005-LSC-FG3 DOCUMENT 16-0,$0.20
NEDC,04/07/2014,14:56:16,1,,SEARCH,LAST NAME: CREIGHTON UNIVERSITY   TYPE:,$0.10
NEDC,04/07/2014,14:56:25,2,,SEARCH,LAST NAME: CREIGHTON UNIVERSITY   TYPE:,$0.20
NEDC,04/07/2014,14:57:29,4,,DOCKET REPORT,8:10-CV-00423-RGK-PRSE,$0.40
NEDC,04/07/2014,14:58:52,6,,DOCKET REPORT,8:11-CV-00077-JMG-TDT,$0.60
NEDC,04/07/2014,14:59:44,4,,IMAGE17-0,8:11-CV-00077-JMG-TDT DOCUMENT 17-0,$0.40
NEDC,04/07/2014,15:00:16,4,,DOCKET REPORT,8:10-CV-00215-LSC-FG3,$0.40
NEDC,04/07/2014,15:00:31,2,,IMAGE12-0,8:10-CV-00215-LSC-FG3 DOCUMENT 12-0,$0.20
NEDC,04/07/2014,15:04:31,6,,IMAGE18-0,8:10-CV-00215-LSC-FG3 DOCUMENT 18-0,$0.60
NEDC,04/08/2014,14:02:59,1,OMAHA STEAKS,SEARCH,LAST NAME: SOFTCHOICE CORP.,$0.10
NEDC,04/08/2014,14:03:16,1,OMAHA STEAKS,SEARCH,LAST NAME: MACKENZIE,$0.10
NEDC,04/08/2014,14:03:37,7,OMAHA STEAKS,DOCKET REPORT,8:08-CV-00249-JFB-TDT,$0.70
NEDC,04/08/2014,14:03:59,10,OFFICE,DOCKET REPORT,8:12-CV-00070-RGK-CRZ,$1.00
NEDC,04/08/2014,14:04:36,3,OMAHA STEAKS,IMAGE16-0,8:08-CV-00249-JFB-TDT DOCUMENT 16-0,$0.30
NEDC,04/08/2014,14:05:02,10,OMAHA STEAKS,IMAGE15-0,8:08-CV-00249-JFB-TDT DOCUMENT 15-0,$1.00
NEDC,04/08/2014,14:08:37,30,OMAHA STEAKS,IMAGE25-0,8:08-CV-00249-JFB-TDT DOCUMENT 25-0,$3.00
NEDC,04/09/2014,08:56:09,2,,DOCKET REPORT,8:14-CV-00037-LSC-FG3,$0.20
NEDC,04/09/2014,08:56:47,2,,IMAGE7-0,8:14-CV-00037-LSC-FG3 DOCUMENT 7-0,$0.20
NEDC,04/09/2014,08:57:41,1,,IMAGE7-1,8:14-CV-00037-LSC-FG3 DOCUMENT 7-1,$0.10
NEDC,04/09/2014,08:58:12,2,,IMAGE6-0,8:14-CV-00037-LSC-FG3 DOCUMENT 6-0,$0.20
NEDC,04/11/2014,11:00:57,1,,DOCKET REPORT,8:14-CV-00046-RGK-CRZ,$0.10
NEDC,04/11/2014,14:06:08,1,FRENCHMAN VALLEY,SEARCH,LAST NAME: FRENCHMAN,$0.10
NEDC,04/11/2014,14:06:33,1,FRENCHMAN VALLEY,DOCKET REPORT,8:95-MJ-00101-KAJ,$0.10
NEDC,04/11/2014,14:07:13,3,FRENCHMAN VALLEY,DOCKET REPORT,8:14-CV-00029-LES-FG3,$0.30
NEDC,04/11/2014,14:07:42,4,FRENCHMAN VALLEY,IMAGE7-0,8:14-CV-00029-LES-FG3 DOCUMENT 7-0,$0.40
NEDC,04/14/2014,14:15:51,10,,DOCKET REPORT,8:12-CV-00070-RGK-CRZ,$1.00
NEDC,04/14/2014,14:16:57,2,,IMAGE2-0,8:12-CV-00070-RGK-CRZ DOCUMENT 2-0,$0.20
NEDC,04/14/2014,14:16:57,2,,IMAGE3-0,8:12-CV-00070-RGK-CRZ DOCUMENT 3-0,$0.20
NEDC,04/16/2014,08:59:48,3,28138-002,DOCKET REPORT,8:14-CV-00090-RGK-CRZ,$0.30
NEDC,04/16/2014,10:11:54,3,28138-002,DOCKET REPORT,8:14-CV-00090-RGK-CRZ,$0.30
NEDC,04/16/2014,10:12:12,4,28138-002,IMAGE9-0,8:14-CV-00090-RGK-CRZ DOCUMENT 9-0,$0.40
NEDC,04/16/2014,16:07:56,3,,DOCKET REPORT,8:14-CV-00029-LES-FG3,$0.30
NEDC,04/17/2014,08:37:50,1,BUSINESS DEVELOPMENT,DOCKET REPORT,8:14-CV-00124,$0.10
NEDC,04/17/2014,08:38:03,15,BUSINESS DEVELOPMENT,IMAGE1-0,8:14-CV-00124 DOCUMENT 1-0,$1.50
NEDC,04/17/2014,09:45:27,1,,DOCKET REPORT,8:14-CV-00124-JMG-CRZ,$0.10
NEDC,04/21/2014,13:40:17,16,PAPE-26689/0000,DOCKET REPORT,8:13-CV-00038-LSC-FG3,$1.60
NEDC,04/21/2014,13:45:24,1,PAPE-14176/0000,DOCKET REPORT,8:14-CV-00106-JMG-CRZ,$0.10
NEDC,04/21/2014,14:09:54,2,OFFICE,DOCKET REPORT,8:14-CV-00037-LSC-FG3,$0.20
NEDC,04/21/2014,14:11:19,8,OFFICE,IMAGE1-0,8:14-CV-00037-LSC-FG3 DOCUMENT 1-0,$0.80
NEDC,04/22/2014,08:58:01,1,,SEARCH,LAST NAME: NORTHERN NATURAL GAS   TYPE:,$0.10
NEDC,04/22/2014,08:58:34,1,,SEARCH,LAST NAME: MIDAMERICAN   TYPE: PTY,$0.10
NEDC,04/22/2014,08:59:24,13,,DOCKET REPORT,8:05-CV-00268-LES-TDT,$1.30
NEDC,04/23/2014,08:35:42,1,BUSINESS DEVELOPMENT,DOCKET REPORT,8:14-CV-00130-LES-TDT,$0.10
NEDC,04/23/2014,08:35:58,6,BUSINESS DEVELOPMENT,IMAGE1-0,8:14-CV-00130-LES-TDT DOCUMENT 1-0,$0.60
NEDC,04/23/2014,08:36:33,3,BUSINESS DEVELOPMENT,IMAGE1-1,8:14-CV-00130-LES-TDT DOCUMENT 1-1,$0.30
NEDC,04/24/2014,16:59:11,1,,SEARCH,LAST NAME: EAGLE PARNTERS,$0.10
NEDC,04/24/2014,16:59:23,1,,SEARCH,LAST NAME: EAGLE PARTERS,$0.10
NEDC,04/24/2014,17:01:36,1,,SEARCH,LAST NAME: BOYER FIRST NAME: MARK  TYPE:,$0.10
NEDC,04/24/2014,17:02:01,1,,SEARCH,LAST NAME: YOUNG FIRST NAME: TIM  TYPE:,$0.10
NEDC,04/28/2014,11:29:12,1,ECO/NEDAK,SEARCH,LAST NAME: HENGGELER,$0.10
NEDC,04/28/2014,11:29:24,15,ECO/NEDAK,DOCKET REPORT,8:11-CV-00334-JFB-FG3,$1.50
NEDC,04/28/2014,11:29:52,1,ECO/NEDAK,SEARCH,LAST NAME: ECO,$0.10
NEDC,04/28/2014,11:30:06,4,ECO/NEDAK,DOCKET REPORT,8:13-CV-00270-JMG-CRZ,$0.40
NEDC,04/30/2014,08:06:39,16,PAPE-26689/0000,DOCKET REPORT,8:13-CV-00038-LSC-FG3,$1.60
NEDC,05/02/2014,09:48:41,1,MNMK/BD,SEARCH,LAST NAME: CEDE,$0.10
NEDC,05/02/2014,09:48:51,1,MNMK/BD,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.10
NEDC,05/02/2014,09:50:06,13,MNMK/BD,IMAGE1-0,8:14-CV-00136-JFB-TDT DOCUMENT 1-0,$1.30
NEDC,05/05/2014,08:54:46,5,,DOCKET REPORT,8:11-CV-00227-JFB-TDT,$0.50
NEDC,05/05/2014,08:55:23,18,,IMAGE19-0,8:11-CV-00227-JFB-TDT DOCUMENT 19-0,$1.80
NEDC,05/06/2014,08:14:48,1,SAM-ON-DEMAND,SEARCH,LAST NAME: AMENTA,$0.10
NEDC,05/06/2014,08:15:06,5,SAM-ON-DEMAND,DOCKET REPORT,8:11-CV-00227-JFB-TDT,$0.50
NEDC,05/06/2014,08:15:41,4,SAM-ON-DEMAND,IMAGE20-1,8:11-CV-00227-JFB-TDT DOCUMENT 20-1,$0.40
NEDC,05/06/2014,08:16:29,2,BUSINESS DEVELOPMENT,DOCKET REPORT,4:14-CV-03092-JFB-PRSE,$0.20
NEDC,05/06/2014,08:17:57,6,BUSINESS DEVELOPMENT,IMAGE1-0,4:14-CV-03092-JFB-PRSE DOCUMENT 1-0,$0.60
NEDC,05/06/2014,08:42:15,2,SAM-ON-DEMAND,IMAGE18-0,8:11-CV-00227-JFB-TDT DOCUMENT 18-0,$0.20
NEDC,05/06/2014,08:47:18,1,,IMAGE11-0,8:14-CV-00106-JMG-CRZ DOCUMENT 11-0,$0.10
NEDC,05/06/2014,09:16:09,2,,DOCKET REPORT,8:14-CV-00106-JMG-CRZ,$0.20
NEDC,05/07/2014,08:53:45,2,,DOCKET REPORT,8:13-CV-00319-JMG-CRZ,$0.20
NEDC,05/07/2014,09:46:36,1,,DOCKET REPORT,8:14-CV-00094-LSC-FG3,$0.10
NEDC,05/07/2014,10:07:17,1,NEW CLIENT-CEDE   CO.  PEB,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.10
NEDC,05/07/2014,10:08:11,16,NEW CLIENT-CEDE   CO.  PEB,IMAGE6-0,8:14-CV-00136-JFB-TDT DOCUMENT 6-0,$1.60
NEDC,05/07/2014,10:09:40,1,NEW CLIENT-CEDE   CO.  PEB,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.10
NEDC,05/07/2014,10:10:23,30,NEW CLIENT-CEDE   CO.  PEB,IMAGE6-1,8:14-CV-00136-JFB-TDT DOCUMENT 6-1,$3.00
NEDC,05/07/2014,10:22:08,1,CEDE   CO.,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.10
NEDC,05/07/2014,10:24:31,2,CEDE   CO.,IMAGE5-0,8:14-CV-00136-JFB-TDT DOCUMENT 5-0,$0.20
NEDC,05/08/2014,11:30:24,2,CEDE   CO-PEB,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/08/2014,11:31:21,1,CEDE   CO-PEB,IMAGE7-0,8:14-CV-00136-JFB-TDT DOCUMENT 7-0,$0.10
NEDC,05/08/2014,11:32:18,2,CEDE   CO-PEB,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/08/2014,11:32:57,15,CEDE   CO-PEB,IMAGE8-0,8:14-CV-00136-JFB-TDT DOCUMENT 8-0,$1.50
NEDC,05/08/2014,11:32:57,30,CEDE   CO-PEB,IMAGE8-1,8:14-CV-00136-JFB-TDT DOCUMENT 8-1,$3.00
NEDC,05/08/2014,13:04:09,1,FNBO/INTNAT L NUTRIT 21355-0125,SEARCH,LAST NAME: INTERNATIONAL NUTRITION,$0.10
NEDC,05/08/2014,13:05:06,1,FNBO/INTNAT L NUTRIT 21355-0125,SEARCH,LAST NAME: SILVER FIRST NAME: STEVEN,$0.10
NEDC,05/08/2014,16:00:45,1,CEDE,SEARCH,LAST NAME: CEDE,$0.10
NEDC,05/08/2014,16:00:52,2,CEDE,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/08/2014,16:10:42,1,CEDE,DEADLINE/HEARINGS,8:14-CV-00136-JFB-TDT,$0.10
NEDC,05/09/2014,08:43:47,1,BUSINESS DEVELOPMENT,DOCKET REPORT,8:14-CV-00143-JMG-CRZ,$0.10
NEDC,05/09/2014,08:43:55,6,BUSINESS DEVELOPMENT,IMAGE1-0,8:14-CV-00143-JMG-CRZ DOCUMENT 1-0,$0.60
NEDC,05/09/2014,10:52:47,1,,SEARCH,LAST NAME: SAMMONS,$0.10
NEDC,05/09/2014,10:52:57,1,,HISTORY/DOCUMENTS,8:14-CV-00136-JFB-TDT,$0.10
NEDC,05/09/2014,10:53:05,1,,ATTORNEY LIST,8:14-CV-00136-JFB-TDT,$0.10
NEDC,05/09/2014,10:53:12,2,,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/09/2014,10:53:39,2,,IMAGE5-0,8:14-CV-00136-JFB-TDT DOCUMENT 5-0,$0.20
NEDC,05/09/2014,11:31:11,2,28767-0,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/14/2014,16:14:30,15,GWT/JSP/MIDLAND,DOCKET REPORT,8:11-CV-00334-JFB-FG3,$1.50
NEDC,05/14/2014,16:32:20,11,OFFICE,DOCKET REPORT,8:12-CV-00070-RGK-CRZ,$1.10
NEDC,05/14/2014,17:09:53,19,OFFICE,IMAGE102-0,8:12-CV-00070-RGK-CRZ DOCUMENT 102-0,$1.90
NEDC,05/15/2014,09:26:58,1,ECO,SEARCH,LAST NAME: SPURGEON,$0.10
NEDC,05/15/2014,09:27:17,1,ECO,DOCKET REPORT,4:14-CV-03098-JMG-CRZ,$0.10
NEDC,05/15/2014,09:27:28,5,ECO,IMAGE1-0,4:14-CV-03098-JMG-CRZ DOCUMENT 1-0,$0.50
NEDC,05/15/2014,09:27:29,1,ECO,IMAGE1-1,4:14-CV-03098-JMG-CRZ DOCUMENT 1-1,$0.10
NEDC,05/15/2014,19:32:36,1,,SEARCH,LAST NAME: GRIDIRON,$0.10
NEDC,05/15/2014,19:32:44,1,,DOCKET REPORT,4:12-CV-03127,$0.10
NEDC,05/15/2014,19:32:59,7,,DOCKET REPORT,8:12-CV-03128-LSC-FG3,$0.70
NEDC,05/16/2014,14:45:30,1,,SEARCH,LAST NAME: CEDE,$0.10
NEDC,05/16/2014,14:45:38,2,,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/16/2014,14:53:43,2,,IMAGE11-0,8:14-CV-00136-JFB-TDT DOCUMENT 11-0,$0.20
NEDC,05/19/2014,14:33:43,4,OFFICE,DOCKET REPORT,8:14-CV-00059-JFB-TDT,$0.40
NEDC,05/19/2014,14:53:37,3,OFFICE,IMAGE29-0,8:14-CV-00059-JFB-TDT DOCUMENT 29-0,$0.30
NEDC,05/20/2014,11:56:15,2,,DOCKET REPORT,8:13-CV-00319-JMG-CRZ,$0.20
NEDC,05/20/2014,11:56:34,8,,IMAGE13-1,8:13-CV-00319-JMG-CRZ DOCUMENT 13-1,$0.80
NEDC,05/21/2014,08:35:23,1,GRAHAM ENTERPRISES  14198,SEARCH,LAST NAME: BUTLER COUNTY LANDFILL,$0.10
NEDC,05/21/2014,11:11:46,1,CEDE,SEARCH,LAST NAME: CEDE,$0.10
NEDC,05/21/2014,11:11:52,2,CEDE,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/21/2014,11:12:17,5,CEDE,IMAGE16-0,8:14-CV-00136-JFB-TDT DOCUMENT 16-0,$0.50
NEDC,05/21/2014,14:11:28,7,FIVE POINTS,IMAGE21-0,8:14-CV-00042-LSC-FG3 DOCUMENT 21-0,$0.70
NEDC,05/21/2014,15:06:35,2,,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.20
NEDC,05/21/2014,15:07:45,15,,IMAGE8-0,8:14-CV-00136-JFB-TDT DOCUMENT 8-0,$1.50
NEDC,05/22/2014,08:14:27,1,OMAHA STEAKS,SEARCH,LAST NAME: OMAHA STEAKS,$0.10
NEDC,05/22/2014,08:14:54,1,OMAHA STEAKS,DOCKET REPORT,8:14-CV-00154,$0.10
NEDC,05/22/2014,08:15:12,7,OMAHA STEAKS,IMAGE1-0,8:14-CV-00154 DOCUMENT 1-0,$0.70
NEDC,05/22/2014,08:18:00,1,OMAHA STEAKS,SEARCH,LAST NAME: OMAHA STEAKS,$0.10
NEDC,05/22/2014,08:18:17,4,OMAHA STEAKS,DOCKET REPORT,8:04-CV-00205-LSC-FG3,$0.40
NEDC,05/22/2014,08:19:02,1,OMAHA STEAKS,DOCKET REPORT,8:14-CV-00154,$0.10
NEDC,05/22/2014,08:19:09,2,OMAHA STEAKS,IMAGE1-1,8:14-CV-00154 DOCUMENT 1-1,$0.20
NEDC,05/22/2014,08:20:51,1,OMAHA STEAKS,IMAGE1-2,8:14-CV-00154 DOCUMENT 1-2,$0.10
NEDC,05/22/2014,10:49:53,1,LD/MOLASSES,SEARCH,LAST NAME: AMERICAN LICORICE,$0.10
NEDC,05/22/2014,13:13:30,4,OFFICE,DOCKET REPORT,8:14-CV-00059-JFB-TDT,$0.40
NEDC,05/22/2014,13:13:50,3,OFFICE,IMAGE4-0,8:14-CV-00059-JFB-TDT DOCUMENT 4-0,$0.30
NEDC,05/22/2014,13:14:06,3,OFFICE,IMAGE1-0,8:14-CV-00059-JFB-TDT DOCUMENT 1-0,$0.30
NEDC,05/22/2014,13:14:22,3,OFFICE,IMAGE6-0,8:14-CV-00059-JFB-TDT DOCUMENT 6-0,$0.30
NEDC,05/22/2014,13:14:36,30,OFFICE,IMAGE7-0,8:14-CV-00059-JFB-TDT DOCUMENT 7-0,$3.00
NEDC,05/22/2014,13:14:56,6,OFFICE,IMAGE8-0,8:14-CV-00059-JFB-TDT DOCUMENT 8-0,$0.60
NEDC,05/22/2014,13:15:14,4,OFFICE,IMAGE9-0,8:14-CV-00059-JFB-TDT DOCUMENT 9-0,$0.40
NEDC,05/22/2014,13:15:27,3,OFFICE,IMAGE10-0,8:14-CV-00059-JFB-TDT DOCUMENT 10-0,$0.30
NEDC,05/22/2014,13:15:38,16,OFFICE,IMAGE11-0,8:14-CV-00059-JFB-TDT DOCUMENT 11-0,$1.60
NEDC,05/22/2014,13:15:55,2,OFFICE,IMAGE14-0,8:14-CV-00059-JFB-TDT DOCUMENT 14-0,$0.20
NEDC,05/22/2014,14:39:46,1,CEDE,SEARCH,LAST NAME: CEDE,$0.10
NEDC,05/22/2014,14:39:52,3,CEDE,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.30
NEDC,05/22/2014,14:40:29,15,CEDE,IMAGE8-0,8:14-CV-00136-JFB-TDT DOCUMENT 8-0,$1.50
NEDC,05/22/2014,14:42:08,3,CEDE,IMAGE14-0,8:14-CV-00136-JFB-TDT DOCUMENT 14-0,$0.30
NEDC,05/23/2014,13:10:01,1,,IMAGE114-0,8:12-CV-00070-RGK-CRZ DOCUMENT 114-0,$0.10
NEDC,05/27/2014,14:12:49,1,,SEARCH,LAST NAME: TALIASERRO,$0.10
NEDC,05/28/2014,13:17:09,5,OFFICE-A.HOOK CASE MONITORING,IMAGE34-0,8:14-CV-00059-JFB-TDT DOCUMENT 34-0,$0.50
NEDC,05/29/2014,09:23:27,1,BUSINESS DEVELOPMENT,DOCKET REPORT,7:14-CV-05009-FG3,$0.10
NEDC,05/29/2014,09:23:48,3,,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.30
NEDC,05/29/2014,09:24:05,13,,IMAGE1-0,8:14-CV-00136-JFB-TDT DOCUMENT 1-0,$1.30
NEDC,05/29/2014,09:25:52,30,,IMAGE6-1,8:14-CV-00136-JFB-TDT DOCUMENT 6-1,$3.00
NEDC,05/29/2014,09:28:11,1,,IMAGE13-1,8:14-CV-00136-JFB-TDT DOCUMENT 13-1,$0.10
NEDC,05/29/2014,09:28:57,16,,IMAGE6-0,8:14-CV-00136-JFB-TDT DOCUMENT 6-0,$1.60
NEDC,05/29/2014,09:46:56,1,,SEARCH,LAST NAME: GAVILON   TYPE: PTY,$0.10
NEDC,05/29/2014,09:47:12,7,,DOCKET REPORT,8:13-CV-00367-RGK-CRZ,$0.70
NEDC,05/29/2014,13:51:14,4,OFFICE,DOCKET REPORT,8:14-CV-00059-JFB-TDT,$0.40
NEDC,05/29/2014,14:34:51,6,,DOCKET REPORT,8:13-CV-00211-JFB-TDT,$0.60
NEDC,05/29/2014,14:36:40,5,,IMAGE1-0,8:13-CV-00211-JFB-TDT DOCUMENT 1-0,$0.50
NEDC,05/29/2014,14:38:17,3,,IMAGE19-0,8:13-CV-00211-JFB-TDT DOCUMENT 19-0,$0.30
NEDC,05/29/2014,14:53:44,6,,DOCKET REPORT,8:13-CV-00211-JFB-TDT,$0.60
NEDC,05/29/2014,14:54:42,14,,IMAGE48-0,8:13-CV-00211-JFB-TDT DOCUMENT 48-0,$1.40
NEDC,05/29/2014,14:55:19,11,,IMAGE63-0,8:13-CV-00211-JFB-TDT DOCUMENT 63-0,$1.10
NEDC,05/29/2014,14:55:56,2,,IMAGE64-0,8:13-CV-00211-JFB-TDT DOCUMENT 64-0,$0.20
NEDC,05/29/2014,14:56:15,6,,IMAGE64-2,8:13-CV-00211-JFB-TDT DOCUMENT 64-2,$0.60
NEDC,05/30/2014,09:34:45,3,,DOCKET REPORT,8:14-CV-00136-JFB-TDT,$0.30
NEDC,05/30/2014,09:34:57,5,,IMAGE19-0,8:14-CV-00136-JFB-TDT DOCUMENT 19-0,$0.50
NEDC,06/02/2014,07:39:38,16,PAPE  26689/0000,DOCKET REPORT,8:13-CV-00038-LSC-FG3,$1.60
NEDC,06/02/2014,09:24:49,1,ECO/NEDAK,SEARCH,LAST NAME: ECO,$0.10
NEDC,06/02/2014,09:25:01,4,ECO/NEDAK,DOCKET REPORT,8:13-CV-00270-JMG-CRZ,$0.40
NEDC,06/02/2014,16:26:03,1,CONSOLIDATED / NAVARRO,SEARCH,LAST NAME: CONSOLIDATED CONCRETE,$0.10
NEDC,06/02/2014,16:26:37,1,CONSOLIDATED / NAVARRO,DOCKET REPORT,8:14-CV-00162-TDT    STARTING WITH DOCUM,$0.10
NEDC,06/02/2014,16:26:51,1,CONSOLIDATED / NAVARRO,IMAGE1-2,8:14-CV-00162-TDT DOCUMENT 1-2,$0.10
NEDC,06/02/2014,16:26:51,7,CONSOLIDATED / NAVARRO,IMAGE1-0,8:14-CV-00162-TDT DOCUMENT 1-0,$0.70
NEDC,06/02/2014,16:26:51,8,CONSOLIDATED / NAVARRO,IMAGE1-1,8:14-CV-00162-TDT DOCUMENT 1-1,$0.80
NEDC,06/02/2014,16:26:52,2,CONSOLIDATED / NAVARRO,IMAGE1-3,8:14-CV-00162-TDT DOCUMENT 1-3,$0.20
NEDC,06/03/2014,11:40:49,1,,DOCKET REPORT,8:14-CV-00162-TDT,$0.10
NEDC,06/06/2014,08:27:09,1,ECO/NEDAK,SEARCH,LAST NAME: ALLIED INTERSTATE,$0.10
NEDC,06/06/2014,08:27:32,1,ECO/NEDAK,DOCKET REPORT,4:14-CV-03130-RGK-CRZ,$0.10
NEDC,06/06/2014,08:28:11,13,ECO/NEDAK,IMAGE1-0,4:14-CV-03130-RGK-CRZ DOCUMENT 1-0,$1.30
NEDC,06/06/2014,08:28:11,4,ECO/NEDAK,IMAGE1-1,4:14-CV-03130-RGK-CRZ DOCUMENT 1-1,$0.40
NEDC,06/06/2014,08:28:52,1,ECO/NEDAK,SEARCH,LAST NAME: ALLIED INTERSTATE,$0.10
NEDC,06/06/2014,08:29:03,2,ECO/NEDAK,DOCKET REPORT,8:05-CV-00006-LES-TDT,$0.20
NEDC,06/06/2014,09:11:10,2,,DOCKET REPORT,8:14-CV-00094-LSC-FG3,$0.20
